id,player_id,version,overall,price,image_url,sm,wf,preferred_foot,accele_type,body_type,club_id,league_id,card_type
16185,276102,fc27,61,0,,1,2,Right,Controlled,Average,291,20,NORMAL
16186,276104,fc27,61,0,,2,2,Right,Controlled,Average,430,20,NORMAL
16187,276385,fc27,61,0,,2,3,Right,Controlled,Average,740,63,NORMAL
16188,276562,fc27,61,0,,3,3,Right,Controlled,Average,719,63,NORMAL
16189,276604,fc27,61,0,,2,3,Right,Controlled,Average,306,20,NORMAL
16190,276704,fc27,61,0,,1,2,Right,Controlled,Average,327,17,NORMAL
16191,276710,fc27,61,0,,2,3,Right,Controlled,Average,466,55,NORMAL
16192,276788,fc27,61,0,,2,3,Left,Controlled,Average,461,27,NORMAL
16193,276865,fc27,61,0,,2,3,Left,Controlled,Average,496,43,NORMAL
16194,276872,fc27,61,0,,1,2,Right,Controlled,Average,496,43,NORMAL
16195,276931,fc27,61,0,,2,4,Right,Controlled,Average,444,19,NORMAL
16196,276979,fc27,61,0,,2,3,Right,Controlled,Average,180,4,NORMAL
16197,277060,fc27,61,0,,2,3,Right,Controlled,Average,254,39,NORMAL
16198,277239,fc27,61,0,,1,4,Right,Controlled,Average,380,30,NORMAL
16199,277250,fc27,61,0,,2,3,Left,Controlled,Average,252,20,NORMAL
16200,277266,fc27,61,0,,2,3,Left,Controlled,Average,656,27,NORMAL
16201,277284,fc27,61,0,,1,3,Right,Controlled,Average,417,11,NORMAL
16202,277360,fc27,61,0,,3,3,Right,Controlled,Average,700,58,NORMAL
16203,277613,fc27,61,0,,2,3,Right,Controlled,Average,729,63,NORMAL
16204,277703,fc27,61,0,,2,3,Right,Controlled,Average,452,21,NORMAL
16205,277842,fc27,61,0,,3,4,Left,Controlled,Average,713,61,NORMAL
16206,277852,fc27,61,0,,2,3,Left,Controlled,Average,538,60,NORMAL
16207,277853,fc27,61,0,,3,5,Right,Controlled,Average,538,60,NORMAL
16208,277938,fc27,61,0,,2,2,Right,Controlled,Average,603,43,NORMAL
16209,278094,fc27,61,0,,1,3,Right,Controlled,Average,93,5,NORMAL
16210,278111,fc27,61,0,,3,3,Right,Controlled,Average,696,55,NORMAL
16211,278181,fc27,61,0,,3,3,Right,Controlled,Average,556,17,NORMAL
16212,278205,fc27,61,0,,2,3,Left,Controlled,Average,212,5,NORMAL
16213,278283,fc27,61,0,,3,3,Right,Controlled,Average,184,5,NORMAL
16214,278336,fc27,61,0,,3,3,Right,Controlled,Average,564,42,NORMAL
16215,278338,fc27,61,0,,3,3,Right,Controlled,Average,564,42,NORMAL
16216,278356,fc27,61,0,,1,3,Right,Controlled,Average,599,42,NORMAL
16217,278374,fc27,61,0,,2,2,Right,Controlled,Average,486,11,NORMAL
16218,278418,fc27,61,0,,2,3,Right,Controlled,Average,430,20,NORMAL
16219,278456,fc27,61,0,,3,3,Right,Controlled,Average,351,23,NORMAL
16220,278623,fc27,61,0,,1,2,Right,Controlled,Average,609,62,NORMAL
16221,278720,fc27,61,0,,3,3,Right,Controlled,Average,531,54,NORMAL
16222,278751,fc27,61,0,,2,3,Right,Controlled,Average,718,61,NORMAL
16223,278815,fc27,61,0,,3,3,Right,Controlled,Average,601,55,NORMAL
16224,278816,fc27,61,0,,2,3,Right,Controlled,Average,581,26,NORMAL
16225,278864,fc27,61,0,,2,3,Left,Controlled,Average,671,60,NORMAL
16226,278908,fc27,61,0,,2,4,Right,Controlled,Average,387,46,NORMAL
16227,278925,fc27,61,0,,3,3,Right,Controlled,Average,650,52,NORMAL
16228,279107,fc27,61,0,,3,2,Right,Controlled,Average,51,6,NORMAL
16229,279172,fc27,61,0,,2,3,Right,Controlled,Average,548,20,NORMAL
16230,279714,fc27,61,0,,2,2,Right,Controlled,Average,572,25,NORMAL
16231,70065,fc27,60,0,,3,3,Right,Controlled,Average,463,13,NORMAL
16232,70147,fc27,60,0,,1,1,Right,Controlled,Average,635,35,NORMAL
16233,70177,fc27,60,0,,3,2,Right,Controlled,Average,667,57,NORMAL
16234,70250,fc27,60,0,,1,2,Right,Controlled,Average,552,55,NORMAL
16235,70443,fc27,60,0,,2,2,Right,Controlled,Average,419,20,NORMAL
16236,70688,fc27,60,0,,2,3,Right,Controlled,Average,252,20,NORMAL
16237,70719,fc27,60,0,,1,2,Right,Controlled,Average,127,23,NORMAL
16238,70831,fc27,60,0,,3,3,Right,Controlled,Average,675,55,NORMAL
16239,70898,fc27,60,0,,2,3,Right,Controlled,Average,548,20,NORMAL
16240,70955,fc27,60,0,,2,3,Right,Controlled,Average,578,57,NORMAL
16241,70975,fc27,60,0,,2,2,Right,Controlled,Average,53,17,NORMAL
16242,71055,fc27,60,0,,1,2,Right,Controlled,Average,215,35,NORMAL
16243,71092,fc27,60,0,,2,3,Right,Controlled,Average,535,32,NORMAL
16244,71126,fc27,60,0,,2,3,Right,Controlled,Average,717,52,NORMAL
16245,71147,fc27,60,0,,3,3,Right,Controlled,Average,233,19,NORMAL
16246,71288,fc27,60,0,,2,3,Right,Controlled,Average,639,61,NORMAL
16247,71367,fc27,60,0,,2,3,Right,Controlled,Average,170,1,NORMAL
16248,71368,fc27,60,0,,1,3,Right,Controlled,Average,77,1,NORMAL
16249,71381,fc27,60,0,,2,2,Right,Controlled,Average,522,10,NORMAL
16250,71383,fc27,60,0,,1,2,Right,Controlled,Average,408,22,NORMAL
16251,71384,fc27,60,0,,2,3,Right,Controlled,Average,652,60,NORMAL
16252,71393,fc27,60,0,,2,3,Right,Controlled,Average,511,47,NORMAL
16253,71475,fc27,60,0,,1,2,Right,Controlled,Average,476,32,NORMAL
16254,71535,fc27,60,0,,1,3,Right,Controlled,Average,483,32,NORMAL
16255,71639,fc27,60,0,,2,3,Right,Controlled,Average,445,48,NORMAL
16256,71813,fc27,60,0,,2,3,Right,Controlled,Average,427,20,NORMAL
16257,71827,fc27,60,0,,3,3,Right,Controlled,Average,656,27,NORMAL
16258,71931,fc27,60,0,,2,3,Right,Controlled,Average,653,25,NORMAL
16259,71965,fc27,60,0,,3,2,Left,Controlled,Average,460,13,NORMAL
16260,72049,fc27,60,0,,2,3,Left,Controlled,Average,89,11,NORMAL
16261,72207,fc27,60,0,,3,3,Right,Controlled,Average,378,19,NORMAL
16262,72281,fc27,60,0,,2,3,Right,Controlled,Average,79,3,NORMAL
16263,72371,fc27,60,0,,2,3,Right,Controlled,Average,234,4,NORMAL
16264,72378,fc27,60,0,,3,3,Right,Controlled,Average,414,27,NORMAL
16265,72390,fc27,60,0,,1,3,Right,Controlled,Average,648,63,NORMAL
16266,72405,fc27,60,0,,3,2,Right,Controlled,Average,598,54,NORMAL
16267,72665,fc27,60,0,,2,2,Right,Controlled,Average,123,6,NORMAL
16268,72690,fc27,60,0,,3,2,Right,Controlled,Average,463,13,NORMAL
16269,72837,fc27,60,0,,3,3,Left,Controlled,Average,564,42,NORMAL
16270,72939,fc27,60,0,,2,2,Right,Controlled,Average,752,63,NORMAL
16271,72962,fc27,60,0,,1,3,Right,Controlled,Average,702,25,NORMAL
16272,72965,fc27,60,0,,2,3,Right,Controlled,Average,660,61,NORMAL
16273,73037,fc27,60,0,,3,3,Right,Controlled,Average,653,25,NORMAL
16274,73096,fc27,60,0,,2,3,Right,Controlled,Average,710,57,NORMAL
16275,73158,fc27,60,0,,2,3,Left,Controlled,Average,307,22,NORMAL
16276,73171,fc27,60,0,,3,3,Right,Controlled,Average,475,22,NORMAL
16277,73219,fc27,60,0,,2,3,Right,Controlled,Average,719,63,NORMAL
16278,73353,fc27,60,0,,2,3,Right,Controlled,Average,115,3,NORMAL
16279,73464,fc27,60,0,,3,2,Left,Controlled,Average,675,55,NORMAL
16280,73509,fc27,60,0,,2,3,Right,Controlled,Average,634,43,NORMAL
16281,73745,fc27,60,0,,2,3,Right,Controlled,Average,158,14,NORMAL
16282,73754,fc27,60,0,,2,3,Right,Controlled,Average,745,63,NORMAL
16283,73871,fc27,60,0,,2,3,Right,Controlled,Average,441,22,NORMAL
16284,74112,fc27,60,0,,2,3,Left,Controlled,Average,626,40,NORMAL
16285,74507,fc27,60,0,,2,3,Right,Controlled,Average,396,5,NORMAL
16286,74582,fc27,60,0,,2,3,Right,Controlled,Average,571,21,NORMAL
16287,74614,fc27,60,0,,2,3,Right,Controlled,Average,485,57,NORMAL
16288,74701,fc27,60,0,,3,4,Right,Controlled,Average,165,14,NORMAL
16289,74776,fc27,60,0,,2,3,Right,Controlled,Average,343,20,NORMAL
16290,74797,fc27,60,0,,2,3,Left,Controlled,Average,131,20,NORMAL
16291,74818,fc27,60,0,,2,3,Left,Controlled,Average,267,20,NORMAL
16292,74845,fc27,60,0,,2,3,Left,Controlled,Average,493,54,NORMAL
16293,74889,fc27,60,0,,2,2,Right,Controlled,Average,174,9,NORMAL
16294,75071,fc27,60,0,,2,2,Right,Controlled,Average,642,54,NORMAL
16295,75126,fc27,60,0,,2,3,Right,Controlled,Average,65,12,NORMAL
16296,75149,fc27,60,0,,2,4,Right,Controlled,Average,740,63,NORMAL
16297,75180,fc27,60,0,,3,3,Left,Controlled,Average,179,10,NORMAL
16298,75205,fc27,60,0,,2,2,Right,Controlled,Average,417,11,NORMAL
16299,75251,fc27,60,0,,3,2,Right,Controlled,Average,626,40,NORMAL
16300,75269,fc27,60,0,,1,3,Right,Controlled,Average,420,30,NORMAL
16301,75305,fc27,60,0,,3,2,Right,Controlled,Average,175,31,NORMAL
16302,75307,fc27,60,0,,1,4,Right,Controlled,Average,749,63,NORMAL
16303,75378,fc27,60,0,,2,3,Right,Controlled,Average,185,2,NORMAL
16304,75435,fc27,60,0,,2,3,Left,Controlled,Average,19,8,NORMAL
16305,75461,fc27,60,0,,2,4,Right,Controlled,Average,659,61,NORMAL
16306,75495,fc27,60,0,,2,3,Right,Controlled,Average,554,46,NORMAL
16307,75498,fc27,60,0,,2,3,Right,Controlled,Average,674,40,NORMAL
16308,75501,fc27,60,0,,1,2,Left,Controlled,Average,708,40,NORMAL
16309,75524,fc27,60,0,,2,2,Right,Controlled,Average,600,39,NORMAL
16310,75526,fc27,60,0,,3,3,Right,Controlled,Average,274,17,NORMAL
16311,75574,fc27,60,0,,2,3,Left,Controlled,Average,684,39,NORMAL
16312,75615,fc27,60,0,,2,3,Right,Controlled,Average,149,17,NORMAL
16313,75707,fc27,60,0,,2,3,Right,Controlled,Average,87,14,NORMAL
16314,75739,fc27,60,0,,1,2,Right,Controlled,Average,342,43,NORMAL
16315,75782,fc27,60,0,,2,3,Left,Controlled,Average,718,61,NORMAL
16316,75793,fc27,60,0,,1,2,Right,Controlled,Average,82,20,NORMAL
16317,75802,fc27,60,0,,2,2,Left,Controlled,Average,231,33,NORMAL
16318,75810,fc27,60,0,,1,3,Right,Controlled,Average,101,4,NORMAL
16319,75824,fc27,60,0,,2,2,Right,Controlled,Average,638,40,NORMAL
16320,75842,fc27,60,0,,2,2,Left,Controlled,Average,73,19,NORMAL
16321,75843,fc27,60,0,,2,3,Right,Controlled,Average,331,17,NORMAL
16322,75874,fc27,60,0,,1,2,Right,Controlled,Average,298,32,NORMAL
16323,75883,fc27,60,0,,3,3,Right,Controlled,Average,302,11,NORMAL
16324,75924,fc27,60,0,,1,3,Left,Controlled,Average,117,5,NORMAL
16325,75926,fc27,60,0,,3,3,Left,Controlled,Average,634,43,NORMAL
16326,75943,fc27,60,0,,2,2,Right,Controlled,Average,495,42,NORMAL
16327,75965,fc27,60,0,,3,2,Left,Controlled,Average,412,43,NORMAL
16328,76031,fc27,60,0,,2,2,Right,Controlled,Average,695,61,NORMAL
16329,76034,fc27,60,0,,3,3,Right,Controlled,Average,327,17,NORMAL
16330,76040,fc27,60,0,,2,2,Right,Controlled,Average,530,43,NORMAL
16331,76058,fc27,60,0,,3,4,Left,Controlled,Average,727,61,NORMAL
16332,76085,fc27,60,0,,2,2,Left,Controlled,Average,713,61,NORMAL
16333,76105,fc27,60,0,,2,3,Right,Controlled,Average,190,23,NORMAL
16334,76134,fc27,60,0,,1,3,Right,Controlled,Average,586,35,NORMAL
16335,76194,fc27,60,0,,3,3,Right,Controlled,Average,609,62,NORMAL
16336,76200,fc27,60,0,,3,2,Right,Controlled,Average,696,55,NORMAL
16337,76203,fc27,60,0,,3,3,Right,Controlled,Average,443,19,NORMAL
16338,76219,fc27,60,0,,2,3,Right,Controlled,Average,168,8,NORMAL
16339,76254,fc27,60,0,,3,3,Right,Controlled,Average,122,3,NORMAL
16340,76391,fc27,60,0,,2,3,Right,Controlled,Average,584,48,NORMAL
16341,76396,fc27,60,0,,2,3,Right,Controlled,Average,218,21,NORMAL
16342,76413,fc27,60,0,,2,4,Right,Controlled,Average,609,62,NORMAL
16343,76569,fc27,60,0,,3,5,Right,Controlled,Average,749,63,NORMAL
16344,76794,fc27,60,0,,2,3,Right,Controlled,Average,616,61,NORMAL
16345,76845,fc27,60,0,,1,2,Right,Controlled,Average,391,13,NORMAL
16346,76873,fc27,60,0,,3,3,Right,Controlled,Average,470,54,NORMAL
16347,76884,fc27,60,0,,3,3,Right,Controlled,Average,546,32,NORMAL
16348,76933,fc27,60,0,,2,2,Left,Controlled,Average,400,17,NORMAL
16349,76968,fc27,60,0,,2,3,Right,Controlled,Average,116,22,NORMAL
16350,76979,fc27,60,0,,2,3,Left,Controlled,Average,152,4,NORMAL
16351,76983,fc27,60,0,,2,2,Right,Controlled,Average,77,1,NORMAL
16352,77112,fc27,60,0,,3,3,Right,Controlled,Average,684,39,NORMAL
16353,77124,fc27,60,0,,2,3,Right,Controlled,Average,732,63,NORMAL
16354,77239,fc27,60,0,,2,3,Right,Controlled,Average,375,48,NORMAL
16355,77353,fc27,60,0,,3,3,Right,Controlled,Average,642,54,NORMAL
16356,77377,fc27,60,0,,2,2,Left,Controlled,Average,564,42,NORMAL
16357,77379,fc27,60,0,,3,3,Right,Controlled,Average,377,42,NORMAL
16358,77391,fc27,60,0,,3,3,Right,Controlled,Average,705,63,NORMAL
16359,77393,fc27,60,0,,2,4,Right,Controlled,Average,492,26,NORMAL
16360,77413,fc27,60,0,,2,3,Right,Controlled,Average,541,61,NORMAL
16361,77424,fc27,60,0,,2,3,Right,Controlled,Average,508,39,NORMAL
16362,77486,fc27,60,0,,3,1,Right,Controlled,Average,183,7,NORMAL
16363,77544,fc27,60,0,,2,2,Left,Controlled,Average,468,52,NORMAL
16364,77545,fc27,60,0,,2,3,Right,Controlled,Average,373,26,NORMAL
16365,77561,fc27,60,0,,2,2,Right,Controlled,Average,148,21,NORMAL
16366,77609,fc27,60,0,,3,2,Right,Controlled,Average,293,7,NORMAL
16367,77649,fc27,60,0,,2,3,Left,Controlled,Average,213,10,NORMAL
16368,77651,fc27,60,0,,1,3,Right,Controlled,Average,575,25,NORMAL
16369,77663,fc27,60,0,,2,3,Right,Controlled,Average,56,7,NORMAL
16370,77690,fc27,60,0,,1,2,Left,Controlled,Average,51,6,NORMAL
16371,77738,fc27,60,0,,3,3,Right,Controlled,Average,655,52,NORMAL
16372,77784,fc27,60,0,,2,3,Right,Controlled,Average,48,1,NORMAL
16373,77895,fc27,60,0,,2,3,Right,Controlled,Average,41,8,NORMAL
16374,77912,fc27,60,0,,3,3,Right,Controlled,Average,287,5,NORMAL
16375,77948,fc27,60,0,,2,3,Right,Controlled,Average,398,28,NORMAL
16376,78040,fc27,60,0,,2,3,Right,Controlled,Average,727,61,NORMAL
16377,78105,fc27,60,0,,1,2,Right,Controlled,Average,384,35,NORMAL
16378,78183,fc27,60,0,,3,4,Left,Controlled,Average,648,63,NORMAL
16379,78229,fc27,60,0,,2,4,Right,Controlled,Average,369,52,NORMAL
16380,78232,fc27,60,0,,3,3,Right,Controlled,Average,8,1,NORMAL
16381,78318,fc27,60,0,,2,3,Right,Controlled,Average,557,39,NORMAL
16382,78324,fc27,60,0,,2,4,Left,Controlled,Average,371,20,NORMAL
16383,78414,fc27,60,0,,2,3,Right,Controlled,Average,676,52,NORMAL
16384,78538,fc27,60,0,,2,3,Right,Controlled,Average,626,40,NORMAL
16385,78571,fc27,60,0,,3,3,Right,Controlled,Average,703,54,NORMAL
16386,78669,fc27,60,0,,2,3,Right,Controlled,Average,501,30,NORMAL
16387,78675,fc27,60,0,,2,3,Right,Controlled,Average,696,55,NORMAL
16388,78705,fc27,60,0,,3,3,Right,Controlled,Average,722,55,NORMAL
16389,78786,fc27,60,0,,1,1,Left,Controlled,Average,626,40,NORMAL
16390,78812,fc27,60,0,,1,2,Right,Controlled,Average,522,10,NORMAL
16391,78920,fc27,60,0,,2,3,Right,Controlled,Average,480,35,NORMAL
16392,78949,fc27,60,0,,2,3,Right,Controlled,Average,538,60,NORMAL
16393,79026,fc27,60,0,,2,2,Right,Controlled,Average,726,61,NORMAL
16394,79057,fc27,60,0,,3,4,Right,Controlled,Average,740,63,NORMAL
16395,79100,fc27,60,0,,3,3,Right,Controlled,Average,694,61,NORMAL
16396,79153,fc27,60,0,,2,3,Right,Controlled,Average,567,42,NORMAL
16397,79184,fc27,60,0,,2,3,Right,Controlled,Average,647,57,NORMAL
16398,79234,fc27,60,0,,3,3,Left,Controlled,Average,253,20,NORMAL
16399,79285,fc27,60,0,,1,3,Right,Controlled,Average,718,61,NORMAL
16400,79287,fc27,60,0,,2,4,Right,Controlled,Average,718,61,NORMAL
16401,79307,fc27,60,0,,2,2,Right,Controlled,Average,453,32,NORMAL
16402,79308,fc27,60,0,,2,2,Right,Controlled,Average,359,13,NORMAL
16403,79323,fc27,60,0,,2,2,Right,Controlled,Average,463,13,NORMAL
16404,79371,fc27,60,0,,2,2,Right,Controlled,Average,688,40,NORMAL
16405,79372,fc27,60,0,,3,3,Right,Controlled,Average,688,40,NORMAL
16406,79395,fc27,60,0,,2,3,Right,Controlled,Average,704,61,NORMAL
16407,79419,fc27,60,0,,1,2,Right,Controlled,Average,397,32,NORMAL
16408,79521,fc27,60,0,,2,2,Right,Controlled,Average,156,9,NORMAL
16409,79531,fc27,60,0,,1,2,Right,Controlled,Average,278,43,NORMAL
16410,79548,fc27,60,0,,2,3,Right,Controlled,Average,282,26,NORMAL
16411,79558,fc27,60,0,,2,3,Left,Controlled,Average,663,26,NORMAL
16412,79579,fc27,60,0,,2,2,Right,Controlled,Average,656,27,NORMAL
16413,79611,fc27,60,0,,2,2,Left,Controlled,Average,323,43,NORMAL
16414,79660,fc27,60,0,,2,3,Right,Controlled,Average,662,61,NORMAL
16415,79661,fc27,60,0,,2,3,Right,Controlled,Average,641,30,NORMAL
16416,79718,fc27,60,0,,2,2,Right,Controlled,Average,729,63,NORMAL
16417,79828,fc27,60,0,,2,3,Right,Controlled,Average,400,17,NORMAL
16418,79867,fc27,60,0,,2,2,Right,Controlled,Average,238,7,NORMAL
16419,79892,fc27,60,0,,2,2,Right,Controlled,Average,56,7,NORMAL
16420,79951,fc27,60,0,,1,1,Right,Controlled,Average,649,27,NORMAL
16421,79956,fc27,60,0,,2,3,Right,Controlled,Average,591,26,NORMAL
16422,80005,fc27,60,0,,1,2,Right,Controlled,Average,185,2,NORMAL
16423,80034,fc27,60,0,,2,3,Right,Controlled,Average,333,17,NORMAL
16424,80066,fc27,60,0,,3,3,Right,Controlled,Average,608,43,NORMAL
16425,80086,fc27,60,0,,2,3,Right,Controlled,Average,382,20,NORMAL
16426,80096,fc27,60,0,,3,3,Left,Controlled,Average,69,4,NORMAL
16427,80124,fc27,60,0,,2,3,Right,Controlled,Average,266,17,NORMAL
16428,80209,fc27,60,0,,1,2,Right,Controlled,Average,49,10,NORMAL
16429,80231,fc27,60,0,,3,3,Left,Controlled,Average,263,22,NORMAL
16430,80243,fc27,60,0,,2,2,Left,Controlled,Average,712,63,NORMAL
16431,80263,fc27,60,0,,3,3,Right,Controlled,Average,604,25,NORMAL
16432,80264,fc27,60,0,,3,3,Left,Controlled,Average,408,22,NORMAL
16433,80302,fc27,60,0,,2,2,Right,Controlled,Average,459,11,NORMAL
16434,80325,fc27,60,0,,2,3,Right,Controlled,Average,627,25,NORMAL
16435,80405,fc27,60,0,,2,3,Right,Controlled,Average,220,34,NORMAL
16436,80422,fc27,60,0,,2,3,Right,Controlled,Average,150,7,NORMAL
16437,80469,fc27,60,0,,1,2,Right,Controlled,Average,197,10,NORMAL
16438,80534,fc27,60,0,,2,3,Left,Controlled,Average,428,43,NORMAL
16439,80582,fc27,60,0,,3,3,Left,Controlled,Average,534,21,NORMAL
16440,80620,fc27,60,0,,2,3,Right,Controlled,Average,323,43,NORMAL
16441,80648,fc27,60,0,,1,2,Right,Controlled,Average,287,5,NORMAL
16442,80675,fc27,60,0,,2,3,Right,Controlled,Average,132,2,NORMAL
16443,80694,fc27,60,0,,2,3,Right,Controlled,Average,212,5,NORMAL
16444,80710,fc27,60,0,,2,3,Right,Controlled,Average,657,35,NORMAL
16445,80712,fc27,60,0,,2,3,Right,Controlled,Average,641,30,NORMAL
16446,80717,fc27,60,0,,2,3,Right,Controlled,Average,641,30,NORMAL
16447,80751,fc27,60,0,,3,4,Right,Controlled,Average,370,23,NORMAL
16448,80754,fc27,60,0,,2,2,Right,Controlled,Average,747,60,NORMAL
16449,80853,fc27,60,0,,2,2,Right,Controlled,Average,737,52,NORMAL
16450,80881,fc27,60,0,,3,3,Right,Controlled,Average,738,63,NORMAL
16451,80888,fc27,60,0,,2,2,Right,Controlled,Average,592,42,NORMAL
16452,81244,fc27,60,0,,3,3,Right,Controlled,Average,225,30,NORMAL
16453,81254,fc27,60,0,,3,3,Right,Controlled,Average,477,42,NORMAL
16454,81311,fc27,60,0,,2,3,Left,Controlled,Average,556,17,NORMAL
16455,81337,fc27,60,0,,2,2,Right,Controlled,Average,705,63,NORMAL
16456,81348,fc27,60,0,,3,3,Right,Controlled,Average,277,13,NORMAL
16457,81434,fc27,60,0,,3,2,Right,Controlled,Average,197,10,NORMAL
16458,81438,fc27,60,0,,2,3,Right,Controlled,Average,18,10,NORMAL
16459,81446,fc27,60,0,,3,3,Right,Controlled,Average,657,35,NORMAL
16460,81515,fc27,60,0,,3,3,Left,Controlled,Average,29,13,NORMAL
16461,81535,fc27,60,0,,2,3,Left,Controlled,Average,475,22,NORMAL
16462,81627,fc27,60,0,,1,3,Right,Controlled,Average,40,9,NORMAL
16463,81634,fc27,60,0,,2,2,Left,Controlled,Average,718,61,NORMAL
16464,81661,fc27,60,0,,2,3,Right,Controlled,Average,495,42,NORMAL
16465,81717,fc27,60,0,,2,3,Right,Controlled,Average,298,32,NORMAL
16466,81847,fc27,60,0,,2,2,Right,Controlled,Average,220,34,NORMAL
16467,81874,fc27,60,0,,2,2,Right,Controlled,Average,49,10,NORMAL
16468,81912,fc27,60,0,,3,2,Right,Controlled,Average,430,20,NORMAL
16469,82080,fc27,60,0,,2,3,Right,Controlled,Average,287,5,NORMAL
16470,82185,fc27,60,0,,2,3,Right,Controlled,Average,573,60,NORMAL
16471,82213,fc27,60,0,,2,2,Right,Controlled,Average,82,20,NORMAL
16472,82246,fc27,60,0,,3,3,Right,Controlled,Average,341,32,NORMAL
16473,82368,fc27,60,0,,1,3,Right,Controlled,Average,219,14,NORMAL
16474,82659,fc27,60,0,,3,2,Right,Controlled,Average,572,25,NORMAL
16475,82675,fc27,60,0,,2,3,Right,Controlled,Average,641,30,NORMAL
16476,82735,fc27,60,0,,3,4,Right,Controlled,Average,116,22,NORMAL
16477,82761,fc27,60,0,,3,3,Right,Controlled,Average,469,40,NORMAL
16478,82772,fc27,60,0,,3,3,Right,Controlled,Average,617,43,NORMAL
16479,82777,fc27,60,0,,2,3,Right,Controlled,Average,684,39,NORMAL
16480,82811,fc27,60,0,,2,3,Left,Controlled,Average,307,22,NORMAL
16481,82828,fc27,60,0,,2,2,Right,Controlled,Average,725,61,NORMAL
16482,82878,fc27,60,0,,2,3,Right,Controlled,Average,702,25,NORMAL
16483,82888,fc27,60,0,,2,2,Right,Controlled,Average,89,11,NORMAL
16484,82952,fc27,60,0,,2,3,Right,Controlled,Average,530,43,NORMAL
16485,83054,fc27,60,0,,3,3,Right,Controlled,Average,569,35,NORMAL
16486,83058,fc27,60,0,,3,3,Right,Controlled,Average,737,52,NORMAL
16487,83091,fc27,60,0,,3,2,Left,Controlled,Average,641,30,NORMAL
16488,83153,fc27,60,0,,3,3,Right,Controlled,Average,17,8,NORMAL
16489,83184,fc27,60,0,,2,3,Left,Controlled,Average,608,43,NORMAL
16490,83240,fc27,60,0,,3,3,Left,Controlled,Average,749,63,NORMAL
16491,83257,fc27,60,0,,2,3,Right,Controlled,Average,721,61,NORMAL
16492,83270,fc27,60,0,,2,3,Right,Controlled,Average,461,27,NORMAL
16493,83297,fc27,60,0,,3,3,Right,Controlled,Average,581,26,NORMAL
16494,83298,fc27,60,0,,2,3,Right,Controlled,Average,554,46,NORMAL
16495,83312,fc27,60,0,,3,3,Right,Controlled,Average,252,20,NORMAL
16496,83351,fc27,60,0,,2,3,Right,Controlled,Average,104,10,NORMAL
16497,83429,fc27,60,0,,2,3,Right,Controlled,Average,131,20,NORMAL
16498,83438,fc27,60,0,,3,3,Right,Controlled,Average,558,20,NORMAL
16499,83450,fc27,60,0,,2,3,Right,Controlled,Average,288,20,NORMAL
16500,83462,fc27,60,0,,2,3,Left,Controlled,Average,253,20,NORMAL
16501,83473,fc27,60,0,,2,4,Left,Controlled,Average,104,10,NORMAL
16502,83491,fc27,60,0,,2,2,Right,Controlled,Average,215,35,NORMAL
16503,83512,fc27,60,0,,2,2,Left,Controlled,Average,702,25,NORMAL
16504,83515,fc27,60,0,,3,3,Right,Controlled,Average,702,25,NORMAL
16505,83529,fc27,60,0,,2,3,Left,Controlled,Average,426,19,NORMAL
16506,83541,fc27,60,0,,2,2,Right,Controlled,Average,432,43,NORMAL
16507,83618,fc27,60,0,,2,3,Left,Controlled,Average,718,61,NORMAL
16508,83632,fc27,60,0,,3,4,Right,Controlled,Average,541,61,NORMAL
16509,83724,fc27,60,0,,3,2,Right,Controlled,Average,298,32,NORMAL
16510,83763,fc27,60,0,,3,3,Right,Controlled,Average,341,32,NORMAL
16511,83781,fc27,60,0,,3,3,Right,Controlled,Average,359,13,NORMAL
16512,83815,fc27,60,0,,2,2,Left,Controlled,Average,638,40,NORMAL
16513,83869,fc27,60,0,,2,2,Right,Controlled,Average,445,48,NORMAL
16514,83910,fc27,60,0,,2,3,Left,Controlled,Average,344,39,NORMAL
16515,84104,fc27,60,0,,2,3,Right,Controlled,Average,70,4,NORMAL
16516,84244,fc27,60,0,,3,3,Right,Controlled,Average,176,5,NORMAL
16517,84354,fc27,60,0,,3,3,Left,Controlled,Average,315,21,NORMAL
16518,84391,fc27,60,0,,2,3,Right,Controlled,Average,303,11,NORMAL
16519,84397,fc27,60,0,,2,3,Right,Controlled,Average,186,32,NORMAL
16520,84418,fc27,60,0,,2,2,Left,Controlled,Average,527,35,NORMAL
16521,84451,fc27,60,0,,3,3,Right,Controlled,Average,543,32,NORMAL
16522,84466,fc27,60,0,,3,3,Right,Controlled,Average,212,5,NORMAL
16523,84500,fc27,60,0,,3,2,Left,Controlled,Average,596,35,NORMAL
16524,84516,fc27,60,0,,2,3,Left,Controlled,Average,82,20,NORMAL
16525,84521,fc27,60,0,,2,2,Right,Controlled,Average,706,61,NORMAL
16526,84569,fc27,60,0,,2,2,Right,Controlled,Average,569,35,NORMAL
16527,85089,fc27,60,0,,2,3,Right,Controlled,Average,618,35,NORMAL
16528,85092,fc27,60,0,,3,3,Right,Controlled,Average,579,32,NORMAL
16529,85093,fc27,60,0,,3,3,Right,Controlled,Average,579,32,NORMAL
16530,85219,fc27,60,0,,3,3,Right,Controlled,Average,62,8,NORMAL
16531,85229,fc27,60,0,,3,3,Right,Controlled,Average,273,5,NORMAL
16532,85275,fc27,60,0,,2,2,Right,Controlled,Average,527,35,NORMAL
