id,name,gender,height,weight,age,nation_id,long_name
240603,Jake Doyle-Hayes,Men's Football,180,75,27,31,Jake Doyle-Hayes
240606,Jack Sparkes,Men's Football,180,75,25,5,Jack Sparkes
240677,Martin Ellingsen,Men's Football,180,75,31,3,Martin Ellingsen
240768,Harvey Gilmour,Men's Football,180,75,27,5,Harvey Gilmour
240791,Marcos Lavín,Men's Football,180,75,30,1,Marcos Lavín Rodríguez
240897,Will Wright,Men's Football,180,75,29,5,Will Wright
241039,Nick Tsaroulla,Men's Football,180,75,27,112,Nick Tsaroulla
241052,Kacper Chorążka,Men's Football,180,75,27,11,Kacper Chorążka
241160,George McEachran,Men's Football,180,75,26,5,George McEachran
241269,Andreas Bruus,Men's Football,180,75,27,27,Andreas Bruus
241485,Chen Binbin,Men's Football,180,75,28,118,Binbin Chen
241587,Sultan Farhan,Men's Football,180,75,29,63,Sultan Farhan
241828,Luke Offord,Men's Football,180,75,26,5,Luke Offord
241948,Xander Lambrix,Men's Football,180,75,26,4,Xander Lambrix
242145,Bartłomiej Gradecki,Men's Football,180,75,26,11,Bartłomiej Gradecki
242182,Kim Hyun Woo,Men's Football,180,75,27,49,Hyun Woo Kim
242325,Malcom Edjouma,Men's Football,180,75,29,18,Malcom Edjouma
242433,Cyrill Akono,Men's Football,180,75,26,17,Cyrill Akono
242759,Allan Arigoni,Men's Football,180,75,27,25,Allan Arigoni
242826,Lee Jae Ik,Men's Football,180,75,27,49,Jae Ik Lee
243044,Nnamdi Ofoborh,Men's Football,180,75,26,38,Nnamdi Ofoborh
243100,Li Shuai,Men's Football,180,75,31,118,Shuai Li
243279,Lewis Gordon,Men's Football,180,75,25,30,Lewis Gordon
243637,Reece Hutchinson,Men's Football,180,75,26,5,Reece Hutchinson
243643,Ewan Henderson,Men's Football,180,75,26,30,Ewan Henderson
243804,Gustavo Abregú,Men's Football,180,75,29,8,Gustavo Abregú
243934,Johann Hipper,Men's Football,180,75,27,17,Johann Hipper
244040,Patrick Schmidt,Men's Football,180,75,33,17,Patrick Schmidt
244082,Sinan Karweina,Men's Football,180,75,27,17,Sinan Karweina
244083,Jonas Hofmann,Men's Football,180,75,29,17,Jonas Hofmann
244172,Matthis Harsman,Men's Football,180,75,26,17,Matthis Harsman
244196,Dominic Thompson,Men's Football,180,75,26,5,Dominic Thompson
244322,Myles Hippolyte,Men's Football,180,75,31,144,Myles Hippolyte
244497,Marquinhos Cipriano,Men's Football,180,75,27,10,Marcos Robson Cipriano
244707,Ekin Celebi,Men's Football,180,75,26,17,Ekin Celebi
244978,Dominik Schwizer,Men's Football,180,75,30,25,Dominik Schwizer
245095,Lucas González,Men's Football,180,75,29,8,Lucas González
245225,Jonathan Afolabi,Men's Football,180,75,26,31,Jonathan Afolabi
245332,Sakarias Opsahl,Men's Football,180,75,27,3,Sakarias Opsahl
245374,Ariel Muñoz,Men's Football,180,75,26,8,Ariel Muñoz
245459,Xian Emmers,Men's Football,180,75,27,4,Xian Emmers
246005,Joel King,Men's Football,180,75,25,36,Joel King
246094,Ryan Graydon,Men's Football,180,75,27,31,Ryan Graydon
246115,Mauro Valiente,Men's Football,180,75,26,8,Mauro Valiente
246185,Thibault Vlietinck,Men's Football,180,75,29,4,Thibault Vlietinck
246195,Callan Elliot,Men's Football,180,75,27,55,Callan Elliot
246228,Jack Lankester,Men's Football,180,75,26,5,Jack Lankester
246243,Jay Williams,Men's Football,180,75,25,127,Jay Williams
246326,Noah Chilvers,Men's Football,180,75,25,5,Noah Chilvers
246328,Antonis Aidonis,Men's Football,180,75,25,17,Antonis Aidonis
246776,Adam Bergmark Wiberg,Men's Football,180,75,29,28,Adam Bergmark Wiberg
246987,Conor Kearns,Men's Football,180,75,28,31,Conor Kearns
247014,Aboubacar Keita,Men's Football,180,75,26,21,Aboubacar Keita
247085,Will Hondermarck,Men's Football,180,75,25,116,Will Hondermarck
247125,Zorhan Bassong,Men's Football,180,75,27,44,Zorhan Bassong
247354,Benji Michel,Men's Football,180,75,28,21,Benji Michel
247658,Rami Al Hajj,Men's Football,180,75,25,28,Rami Al Hajj
247680,Mykola Kovtalyuk,Men's Football,180,75,31,66,Mykola Kovtalyuk
247722,Armando Dobra,Men's Football,180,75,25,71,Armando Dobra
247843,Robinho,Men's Football,180,75,29,7,Ricardo Ribeiro Vieira
247890,Bobby Kamwa,Men's Football,180,75,26,43,Bobby Kamwa
247912,Ion Gheorghe,Men's Football,180,75,26,67,Ion Gheorghe
247944,Cătălin Straton,Men's Football,180,75,36,67,Cătălin Straton
247946,Alin Dobrosavlevici,Men's Football,180,75,31,67,Alin Dobrosavlevici
248010,Enriko Papa,Men's Football,180,75,33,71,Enriko Papa
248121,Jackson Smith,Men's Football,180,75,24,5,Jackson Smith
248157,Murat Cem Akpınar,Men's Football,180,75,27,33,Murat Cem Akpınar
248259,Sebastián Cabrera,Men's Football,180,75,28,40,Sebastián Cabrera
248337,Sebastian Jarl,Men's Football,180,75,26,3,Sebastian Jarl
248487,Lee Soo Bin,Men's Football,180,75,26,49,Soo Bin Lee
248711,Allan Tchaptchet,Men's Football,180,75,24,2,Allan Tchaptchet
248740,Gassan Ahadme,Men's Football,180,75,25,18,Gassan Ahadme
250812,Ruel Sotiriou,Men's Football,180,75,26,112,Ruel Sotiriou
251160,Jeong Ho Jin,Men's Football,180,75,27,49,Ho Jin Jeong
251309,Bryan Soumaré,Men's Football,180,75,27,2,Bryan Soumaré
251312,Jack Armer,Men's Football,180,75,25,30,Jack Armer
251489,Wojciech Kamiński,Men's Football,180,75,25,11,Wojciech Kamiński
251502,Malik Abubakari,Men's Football,180,75,26,39,Malik Abubakari
251546,Kyron Gordon,Men's Football,180,75,24,5,Kyron Gordon
251597,Dominik Steczyk,Men's Football,180,75,27,11,Dominik Steczyk
251598,Jaly Mouaddib,Men's Football,180,75,25,2,Jaly Mouaddib
251635,Alexandru Țigănașu,Men's Football,180,75,36,67,Alexandru Țigănașu
251688,Fabian Greilinger,Men's Football,180,75,26,17,Fabian Greilinger
251689,Niklas Lang,Men's Football,180,75,24,17,Niklas Lang
251856,Dominik Meisel,Men's Football,180,75,27,17,Dominik Meisel
252031,Florian Heister,Men's Football,180,75,29,17,Florian Heister
252096,Nelson Hernández,Men's Football,180,75,34,76,Nelson Hernández
252201,Adrian Stanilewicz,Men's Football,180,75,26,11,Adrian Stanilewicz
252231,Leo Mätzler,Men's Football,180,75,24,35,Leo Mätzler
252379,Jack Burroughs,Men's Football,180,75,25,30,Jack Burroughs
252432,Maeng Seong Ung,Men's Football,180,75,28,49,Seong Ung Maeng
252468,Al Hassan Touré,Men's Football,180,75,26,36,Al Hassan Touré
252547,Rio Adebisi,Men's Football,180,75,25,5,Rio Adebisi
252698,Jordan Courtney-Perkins,Men's Football,180,75,23,36,Jordan Courtney-Perkins
252737,Pontus Rödin,Men's Football,180,75,26,28,Pontus Rödin
252813,Lee Dong Ryul,Men's Football,180,75,26,49,Dong Ryul Lee
253094,Charlie McCann,Men's Football,180,75,24,73,Charlie McCann
253113,Williams Velásquez,Men's Football,180,75,29,76,Williams Velásquez
253153,Sam Sutton,Men's Football,180,75,24,55,Sam Sutton
253403,Raphael,Men's Football,180,75,23,36,Raphael Borges Rodrigues
253438,George Merloi,Men's Football,180,75,26,67,George Merloi
253966,Huang Ruifeng,Men's Football,180,75,26,118,Ruifeng Huang
254113,Chem Campbell,Men's Football,180,75,23,57,Chem Campbell
254135,Joe White,Men's Football,180,75,23,5,Joe White
254158,Kerr McInroy,Men's Football,180,75,26,30,Kerr McInroy
254230,Sabit Abdulai,Men's Football,180,75,27,39,Sabit Abdulai
254267,Bartosz Białek,Men's Football,180,75,24,11,Bartosz Białek
254307,Oskar Sivertsen,Men's Football,180,75,22,3,Oskar Sivertsen
254315,Liam Shaw,Men's Football,180,75,25,5,Liam Shaw
254403,Alán Mercado,Men's Football,180,75,33,119,Alán Mercado
254662,Ewan Hatfout,Men's Football,180,75,26,2,Ewan Hatfout
254925,Josh March,Men's Football,180,75,29,5,Josh March
255039,Taishi Brandon Nozawa,Men's Football,180,75,23,20,Taishi Brandon Nozawa
255115,Jesús Rivas,Men's Football,180,75,23,42,Jesús Rivas
255177,Tah Anunga,Men's Football,180,75,30,43,Tah Anunga
255329,Kim In Kyun,Men's Football,180,75,28,49,In Kyun Kim
255621,Dayle Rooney,Men's Football,180,75,28,31,Dayle Rooney
255639,Yackson Rivas,Men's Football,180,75,24,76,Yackson Rivas
255772,Ryan Raposo,Men's Football,180,75,27,44,Ryan Raposo
255932,Lenny Lacroix,Men's Football,180,75,23,2,Lenny Lacroix
256264,Jamie Gullan,Men's Football,180,75,27,30,Jamie Gullan
256396,Sigurd Kvile,Men's Football,180,75,26,3,Sigurd Kvile
256442,Jay Matete,Men's Football,180,75,25,5,Jay Matete
256473,Jasper Moon,Men's Football,180,75,25,5,Jasper Moon
256559,Oliver Rojas,Men's Football,180,75,26,40,Oliver Rojas
256711,Louis Appéré,Men's Football,180,75,27,30,Louis Appéré
256798,Christian Vestergaard,Men's Football,180,75,25,27,Christian Vestergaard
256860,Jesper Tolinsson,Men's Football,180,75,23,28,Jesper Tolinsson
257009,Justin Butler,Men's Football,180,75,25,21,Justin Butler
257051,Oscar Schönfelder,Men's Football,180,75,25,17,Oscar Schönfelder
257080,Marlon Suliman Mustapha,Men's Football,180,75,25,35,Marlon Suliman Mustapha
257105,Ziyad Larkeche,Men's Football,180,75,23,2,Ziyad Larkeche
257138,Blondy Nna Noukeu,Men's Football,180,75,25,43,Blondy Nna Noukeu
257303,Lewis Montsma,Men's Football,180,75,28,16,Lewis Montsma
257482,Alán Montes,Men's Football,180,75,25,42,Alán Montes
257498,Darly N'Landu,Men's Football,180,75,26,2,Darly N'Landu
257851,Connor Allan,Men's Football,180,75,22,30,Connor Allan
257862,James Belshaw,Men's Football,180,75,35,5,James Belshaw
258048,Pedro David Ramírez,Men's Football,180,75,26,8,Pedro David Ramírez
258219,Sebastián Cavero,Men's Football,180,75,24,106,Sebastián Cavero
258238,Ali Yavuz Kol,Men's Football,180,75,25,33,Ali Yavuz Kol
258337,Ignacio Pais,Men's Football,180,75,26,8,Ignacio Pais
258394,Tony Njiké,Men's Football,180,75,28,2,Tony Njiké
258717,Erik Ring,Men's Football,180,75,24,28,Erik Ring
258776,Charlie Barker,Men's Football,180,75,23,5,Charlie Barker
258805,Harrison Ashby,Men's Football,180,75,24,30,Harrison Ashby
258903,Max Dyche,Men's Football,180,75,23,5,Max Dyche
259057,Leonardo Loria,Men's Football,180,75,27,9,Leonardo Loria
259067,André Paulo,Men's Football,180,75,29,7,André Filipe Eusébio Paulo
259194,Jesse Tugbenyo,Men's Football,180,75,25,17,Jesse Tugbenyo
259209,Mateo Bajamich,Men's Football,180,75,27,8,Mateo Bajamich
259398,Luis Gustavo Sánchez,Men's Football,180,75,26,42,Luis Gustavo Sánchez
259406,Santiago Muñóz,Men's Football,180,75,24,42,Santiago Muñóz
259641,Franco Pérez,Men's Football,180,75,25,26,Franco Pérez
259766,Fin Stevens,Men's Football,180,75,23,57,Fin Stevens
259930,Diego Méndez,Men's Football,180,75,35,119,Diego Méndez
259990,Gabriel Wallentin,Men's Football,180,75,25,28,Gabriel Wallentin
260182,Anthony Olusanya,Men's Football,180,75,26,70,Anthony Olusanya
260187,Verthomy Schilo Boboy,Men's Football,180,75,23,17,Verthomy Schilo Boboy
260203,José Luján,Men's Football,180,75,29,106,José Luján
260344,Haitam Abaida,Men's Football,180,75,24,18,Haitam Abaida
260403,George Broadbent,Men's Football,180,75,25,5,George Broadbent
260409,Arda Özçimen,Men's Football,180,75,24,33,Arda Özçimen
260497,Lee Kang Hyeon,Men's Football,180,75,28,49,Kang Hyeon Lee
260533,Joshua Rawlins,Men's Football,180,75,22,36,Joshua Rawlins
260589,Ismail Bouleghcha,Men's Football,180,75,23,18,Ismail Bouleghcha
260669,Cian Hayes,Men's Football,180,75,23,31,Cian Hayes
260798,Elkan Baggott,Men's Football,180,75,23,72,Elkan Baggott
260927,Kegs Chauke,Men's Football,180,75,23,97,Kegs Chauke
260939,Wesley Gasolina,Men's Football,180,75,26,10,Wesley David de Oliveira Andrade
261170,Ousmane Ba,Men's Football,180,75,24,52,Ousmane Ba
261280,Luis Sprekelmeyer,Men's Football,180,75,24,17,Luis Sprekelmeyer
261339,Etienne Eto'o,Men's Football,180,75,24,43,Etienne Eto'o Pineda
261358,Youssuf Sylla,Men's Football,180,75,23,4,Youssuf Sylla
261364,Diago Giménez,Men's Football,180,75,29,8,Diago Giménez
261428,Jonas Michelbrink,Men's Football,180,75,25,17,Jonas Michelbrink
261497,Manuel Sulbarán,Men's Football,180,75,23,76,Manuel Sulbarán
261640,Jamal Baptiste,Men's Football,180,75,22,5,Jamal Baptiste
261753,Kenny Nagera,Men's Football,180,75,24,2,Kenny Nagera
261755,Daan Reiziger,Men's Football,180,75,25,16,Daan Reiziger
261775,Matthias Gragger,Men's Football,180,75,24,35,Matthias Gragger
261874,Josh Bauer,Men's Football,180,75,28,21,Josh Bauer
262029,Mohamed Sankoh,Men's Football,180,75,22,16,Mohamed Sankoh
262182,Sivert Øverby,Men's Football,180,75,27,3,Sivert Øverby
262210,Tony Leone,Men's Football,180,75,22,42,Antonio Leone
262290,Alfie Lloyd,Men's Football,180,75,23,5,Alfie Lloyd
262534,Jakob Lewald,Men's Football,180,75,27,17,Jakob Lewald
262537,Sofus Berger,Men's Football,180,75,23,27,Sofus Berger
262648,Archie Goodwin,Men's Football,180,75,21,36,Archie Goodwin
262739,Timo Bornemann,Men's Football,180,75,25,17,Timo Bornemann
262984,Kevin Schumacher,Men's Football,180,75,28,17,Kevin Schumacher
263023,Niklas Sauter,Men's Football,180,75,23,17,Niklas Sauter
263084,Jonas Fedl,Men's Football,180,75,27,17,Jonas Fedl
263225,Pedro Garrido,Men's Football,180,75,22,40,Pedro Garrido
263275,Bryang Kayo,Men's Football,180,75,24,21,Bryang Kayo
263404,Abdenego Nankishi,Men's Football,180,75,24,17,Abdenego Nankishi
263411,Jamie Mullins,Men's Football,180,75,21,31,Jamie Mullins
263418,Lucas Varaldo,Men's Football,180,75,24,8,Lucas Varaldo
263514,Abdoulaye Kamara,Men's Football,180,75,21,34,Abdoulaye Kamara
263555,Nikolaos Michelis,Men's Football,180,75,25,46,Nikolaos Michelis
263563,Saulo Mineiro,Men's Football,180,75,29,10,Saulo Rodrigues da Silva
263650,Harry Wood,Men's Football,180,75,24,5,Harry Wood
263655,Roggerio Nyakossi,Men's Football,180,75,22,25,Roggerio Nyakossi
263739,Lewis Macari,Men's Football,180,75,24,30,Lewis Macari
263801,Joe Tomlinson,Men's Football,180,75,26,5,Joe Tomlinson
263841,Philip Fahrner,Men's Football,180,75,23,17,Philip Fahrner
263938,Isaac Ogundere,Men's Football,180,75,23,5,Isaac Ogundere
263975,Kelly Nmai,Men's Football,180,75,22,16,Kelly Nmai
264063,Alex Badolato,Men's Football,180,75,21,36,Alex Badolato
264070,Alexandar Popović,Men's Football,180,75,24,36,Alexandar Popović
264115,Dylan Williams,Men's Football,180,75,23,5,Dylan Williams
264192,Nathan Moriah-Welsh,Men's Football,180,75,24,140,Nathan Moriah-Welsh
264221,Ar'jany Martha,Men's Football,180,75,23,104,Ar'jany Martha
264231,Moyano,Men's Football,180,75,26,1,Antonio Moyano Carrasquilla
264295,Niklas Ødegård,Men's Football,180,75,22,3,Niklas Ødegård
264305,James Carragher,Men's Football,180,75,23,113,James Carragher
264505,Owen Dodgson,Men's Football,180,75,23,5,Owen Dodgson
264537,Miguel Angel Villarroel,Men's Football,180,75,23,119,Miguel Angel Villarroel
264564,Leonardo Díaz,Men's Football,180,75,22,106,Leonardo Díaz
264645,Cieran Slicker,Men's Football,180,75,24,30,Cieran Slicker
264663,Javier Uzeda,Men's Football,180,75,24,119,Javier Uzeda
264670,Oliver Ross,Men's Football,180,75,21,27,Oliver Ross
264863,Heriberto Jurado,Men's Football,180,75,21,42,Heriberto Jurado
264878,Ettson Ayón,Men's Football,180,75,25,42,Ettson Ayón
264993,Adja Binate,Women's Football,180,75,23,2,Adja Binate
265179,Aske Andrésen,Men's Football,180,75,21,27,Aske Andrésen
265316,Jodie Hutton,Women's Football,180,75,25,5,Jodie Hutton
265338,Simone Magill,Women's Football,180,75,31,73,Simone Magill
265391,Siebe Wylin,Men's Football,180,75,23,4,Siebe Wylin
265444,Ulises Ciccioli,Men's Football,180,75,23,8,Ulises Ciccioli
265468,Dale Taylor,Men's Football,180,75,22,73,Dale Taylor
265589,Nico Carrera,Men's Football,180,75,24,21,Nico Carrera
265658,Eli King,Men's Football,180,75,23,57,Eli King
265769,Julius Pünt,Men's Football,180,75,22,17,Julius Pünt
265793,Luke Plange,Men's Football,180,75,23,5,Luke Plange
265829,Evan Weir,Men's Football,180,75,24,31,Evan Weir
265997,Abdussalam Magashy,Men's Football,180,75,28,38,Abdussalam Magashy
266113,Niilo Mäenpää,Men's Football,180,75,28,70,Niilo Mäenpää
266147,Jonathan Tomkinson,Men's Football,180,75,24,21,Jonathan Tomkinson
266177,Jakob Kindberg,Men's Football,180,75,32,28,Jakob Kindberg
266243,Winonah Heatley,Women's Football,180,75,25,36,Winonah Heatley
266303,Azeem Abdulai,Men's Football,180,75,23,30,Azeem Abdulai
266328,James Connolly,Men's Football,180,75,24,57,James Connolly
266373,Ben Bender,Men's Football,180,75,25,21,Ben Bender
266590,Hannah Poulter,Women's Football,180,75,21,5,Hannah Poulter
266610,Jaziel Orozco,Men's Football,180,75,22,21,Jaziel Orozco
266623,Liam Chipperfield,Men's Football,180,75,22,25,Liam Chipperfield
266629,Sam Klein,Men's Football,180,75,22,36,Sam Klein
266736,Bert Esselink,Men's Football,180,75,27,16,Bert Esselink
266906,Silas Ostrzinski,Men's Football,180,75,22,17,Silas Ostrzinski
266995,Michela Cambiaghi,Women's Football,180,75,30,9,Michela Cambiaghi
267395,Weimar Asprilla,Men's Football,180,75,27,19,Weimar Asprilla
267412,Rasmus Örqvist,Men's Football,180,75,27,28,Rasmus Örqvist
267568,Jairo O'Neil,Men's Football,180,75,25,26,Jairo O'Neil
267601,Håkon Røsten,Men's Football,180,75,21,3,Håkon Røsten
267694,Halvor Rødølen Opsahl,Men's Football,180,75,23,3,Halvor Rødølen Opsahl
267783,Alexander Simmelhack,Men's Football,180,75,20,27,Alexander Simmelhack
267956,Maicol Ruiz,Men's Football,180,75,23,76,Maicol Ruiz
268102,Stephan Negru,Men's Football,180,75,24,138,Stephan Negru
268130,Ian Murphy,Men's Football,180,75,26,21,Ian Murphy
268436,Isak Hansen-Aarøen,Men's Football,180,75,22,3,Isak Hansen-Aarøen
268529,Shaqai Forde,Men's Football,180,75,22,5,Shaqai Forde
268623,Matteo Bignetti,Men's Football,180,75,22,35,Matteo Bignetti
268651,Yiğit Karademir,Men's Football,180,75,22,33,Yiğit Karademir
268652,Kevin Wiethaup,Men's Football,180,75,21,17,Kevin Wiethaup
268894,Tom Sparrow,Men's Football,180,75,23,57,Tom Sparrow
269245,Oskar Buur,Men's Football,180,75,28,27,Oskar Buur
269265,Darius Johnson,Men's Football,180,75,26,144,Darius Johnson
269274,Ibrahim El Kadiri,Men's Football,180,75,24,18,Ibrahim El Kadiri
269340,Kacper Karasek,Men's Football,180,75,24,11,Kacper Karasek
269611,Henrik Molvær Melland,Men's Football,180,75,21,3,Henrik Molvær Melland
269707,Gabriel Kobylak,Men's Football,180,75,24,11,Gabriel Kobylak
269732,Rocco Ríos Novo,Men's Football,180,75,24,8,Rocco Ríos Novo
269757,Leander Næss Alvheim,Men's Football,180,75,22,3,Leander Næss Alvheim
269827,Erhan Erentürk,Men's Football,180,75,31,33,Erhan Erentürk
269855,Belmin Beganović,Men's Football,180,75,22,35,Belmin Beganović
269869,Niklas Jessen,Men's Football,180,75,23,17,Niklas Jessen
269951,Thomas Kastanaras,Men's Football,180,75,23,17,Thomas Kastanaras
270040,Denizcan Cosgun,Men's Football,180,75,24,35,Denizcan Cosgun
270113,Brandon Khela,Men's Football,180,75,21,5,Brandon Khela
270138,Mateo Biondic,Men's Football,180,75,23,17,Mateo Biondic
270282,Dylan Tavares,Men's Football,180,75,30,94,Dylan Tavares dos Santos
270351,Kjell Peersman,Men's Football,180,75,22,4,Kjell Peersman
270364,Ronny Labonne,Men's Football,180,75,29,2,Ronny Labonne
270376,Saxon Earley,Men's Football,180,75,23,5,Saxon Earley
270400,Michael Glück,Men's Football,180,75,23,35,Michael Glück
270455,Jasper Pattenden,Men's Football,180,75,24,5,Jasper Pattenden
270485,Franco Carboni,Men's Football,180,75,23,8,Franco Carboni
270497,Saïd Hamulić,Men's Football,180,75,25,65,Saïd Hamulić
270551,Yegor Matsenko,Men's Football,180,75,24,66,Yegor Matsenko
270573,Josué Cuero,Men's Football,180,75,25,13,Josué Cuero
270665,Sophie Hillyerd,Women's Football,180,75,23,5,Sophie Hillyerd
270666,Gali Balanta,Men's Football,180,75,24,19,Gali Balanta
270842,Rodrigo Villalba,Men's Football,180,75,20,58,Rodrigo Villalba
270849,Samba Lélé Diba,Men's Football,180,75,22,52,Samba Lélé Diba
270940,Fabio Torsiello,Men's Football,180,75,21,17,Fabio Torsiello
271055,Jackson Travis,Men's Football,180,75,22,21,Jackson Travis
271058,Tom Geerkens,Men's Football,180,75,25,17,Tom Geerkens
271106,Devin Padelford,Men's Football,180,75,23,21,Devin Padelford
271112,Gavin Beavers,Men's Football,180,75,21,21,Gavin Beavers
271218,Will Alves,Men's Football,180,75,21,5,Will Alves
271293,Simon Becher,Men's Football,180,75,27,21,Simon Becher
271317,Rafael Fernandes,Men's Football,180,75,24,7,Rafael Tavares Gomes Fernandes
271358,del Cerro,Men's Football,180,75,22,1,Saúl del Cerro García
271365,Sekou Tidiany Bangoura,Men's Football,180,75,24,34,Sekou Tidiany Bangoura
271439,Casadesús,Men's Football,180,75,22,1,Pau Casadesús Castro
271471,Fabricio Oviedo,Men's Football,180,75,22,8,Fabricio Oviedo
271480,Brian Jepthe Bayeye,Men's Football,180,75,26,61,Brian Jepthe Bayeye
271583,Giovanni Garofani,Men's Football,180,75,23,9,Giovanni Garofani
271611,Heine Gikling Bruseth,Men's Football,180,75,22,3,Heine Gikling Bruseth
271626,Emre Tezgel,Men's Football,180,75,20,5,Emre Tezgel
271675,Adam Mayor,Men's Football,180,75,22,5,Adam Mayor
271757,Rubén Gómez,Men's Football,180,75,24,1,Rubén Gómez Peris
271855,Fernando Martínez,Men's Football,180,75,26,8,Fernando Martínez
271877,Matko Babić,Men's Football,180,75,28,32,Matko Babić
271931,Agustín Nadruz,Men's Football,180,75,30,26,Agustín Nadruz
272456,Emmanuel Adegboyega,Men's Football,180,75,23,31,Emmanuel Adegboyega
272469,Alassan,Men's Football,180,75,24,1,Alassan Manjam Gutiérrez
272514,Taha Ayari,Men's Football,180,75,21,28,Taha Ayari
272529,Mustapha Isah,Men's Football,180,75,22,38,Mustapha Isah
272603,Nolan Norris,Men's Football,180,75,21,21,Nolan Norris
272617,Kyrell Wilson,Men's Football,180,75,21,5,Kyrell Wilson
272658,Javier Fernández,Men's Football,180,75,19,1,Javier Fernández González
272703,Jayson Martínez,Men's Football,180,75,25,76,Jayson Martínez
272756,Favian Loyola,Men's Football,180,75,21,40,Favian Loyola
272770,Jorge Hurtado,Men's Football,180,75,23,19,Jorge Hurtado
272776,Léandre Kuavita,Men's Football,180,75,22,4,Léandre Kuavita
272862,Mark O'Mahony,Men's Football,180,75,21,31,Mark O'Mahony
272919,Richie Omorowa,Men's Football,180,75,22,28,Richie Omorowa
272949,Manuel Brondo,Men's Football,180,75,24,8,Manuel Brondo
273082,Thomas Waddingham,Men's Football,180,75,21,36,Thomas Waddingham
273092,Diego Mastrángelo,Men's Football,180,75,23,8,Diego Mastrángelo
273215,Diljá Ýr Zomers,Women's Football,180,75,24,45,Diljá Ýr Zomers
273533,Franci Bouebari,Men's Football,180,75,23,2,Franci Bouebari
273619,Michael Mellon,Men's Football,180,75,22,30,Michael Mellon
273692,Kofi Balmer,Men's Football,180,75,25,73,Kofi Balmer
273858,Abdihakim Ali,Men's Football,180,75,24,28,Abdihakim Ali
273907,Kevin Silva,Men's Football,180,75,23,8,Kevin Silva
273926,Nathan Butler-Oyedeji,Men's Football,180,75,23,5,Nathan Butler-Oyedeji
273927,Enock Agyei,Men's Football,180,75,21,4,Enock Agyei
274272,Noah Cobb,Men's Football,180,75,21,21,Noah Cobb
274377,Enso González,Men's Football,180,75,21,58,Enso González
274381,Ólöf Sigríður Kristinsdóttir,Women's Football,180,75,23,45,Ólöf Sigríður Kristinsdóttir
274394,Sean Fusire,Men's Football,180,75,21,93,Sean Fusire
274523,Loureins Martínez,Men's Football,180,75,21,76,Loureins Martínez
274554,Roko Brajković,Men's Football,180,75,21,32,Roko Brajković
274993,Marco Wörner,Men's Football,180,75,21,17,Marco Wörner
275044,Diego Corral,Men's Football,180,75,21,40,Diego Corral
275069,Angelo Lucena,Men's Football,180,75,23,76,Angelo Lucena
275142,Jorge Del Castillo,Men's Football,180,75,21,106,Jorge Del Castillo
275183,John Mellberg,Men's Football,180,75,20,28,John Mellberg
275295,Bork Bang-Kittilsen,Men's Football,180,75,21,3,Bork Bang-Kittilsen
275344,Diego Monreal,Men's Football,180,75,24,40,Diego Monreal
275544,Mohammed Al Shuwayrikh,Men's Football,180,75,28,63,Mohammed Al Shuwayrikh
275585,Irati Martín,Women's Football,180,75,23,1,Irati Martín Rodríguez
275619,Martin Lécolier,Men's Football,180,75,23,2,Martin Lécolier
275622,Hormigo,Men's Football,180,75,23,1,Diego Hormigo Iturralde
275625,Michael Parker,Men's Football,180,75,21,5,Michael Parker
275647,Juan David Arizala,Men's Football,180,75,20,19,Juan David Arizala
275684,Kameron Simmonds,Women's Football,180,75,22,6,Kameron Simmonds
275694,Anıl Yaşar,Men's Football,180,75,24,33,Anıl Yaşar
275714,Evans Maurin,Men's Football,180,75,25,2,Evans Maurin
275883,Bogdan Oteliță,Men's Football,180,75,24,67,Bogdan Oteliță
275921,Max Lamby,Men's Football,180,75,23,17,Max Lamby
275943,Ethan Kohler,Men's Football,180,75,21,21,Ethan Kohler
276047,Vincent Harper,Men's Football,180,75,25,126,Vincent Harper
276110,Anes Krdžalić,Men's Football,180,75,22,65,Anes Krdžalić
276137,Sahmkou Camara,Men's Football,180,75,23,34,Sahmkou Camara
276205,Meldin Drešković,Men's Football,180,75,28,75,Meldin Drešković
276292,Florian Bähr,Men's Football,180,75,23,17,Florian Bähr
276296,Pedro Pinho,Men's Football,180,75,26,7,Pedro Nuno Almeida Pinho
276324,Trévis Dago,Men's Football,180,75,21,2,Trévis Dago
276358,Grant-Leon Ranos,Men's Football,180,75,23,56,Grant-Leon Ranos
276399,Richard Meier,Men's Football,180,75,22,17,Richard Meier
276429,Robin Velasco,Men's Football,180,75,24,17,Robin Velasco
276438,Kamil Conteh,Men's Football,180,75,23,109,Kamil Conteh
276644,Simone Stroscio,Men's Football,180,75,23,25,Simone Stroscio
276787,Ayanda Sishuba,Men's Football,180,75,21,4,Ayanda Sishuba
276947,Facinet Conte,Men's Football,180,75,21,34,Facinet Conte
276993,Noah Brdar,Men's Football,180,75,21,17,Noah Brdar
276994,Harry Williams,Men's Football,180,75,24,5,Harry Williams
277210,Juan Francisco Rossel,Men's Football,180,75,21,40,Juan Francisco Rossel
277227,Alex Lebarbier,Men's Football,180,75,22,2,Alex Lebarbier
277300,Sina Tölzel,Women's Football,180,75,19,17,Sina Tölzel
277320,Aaron Sky Schwarz,Men's Football,180,75,22,35,Aaron Sky Schwarz
277343,Nathan Asiimwe,Men's Football,180,75,21,139,Nathan Asiimwe
277346,Karoy Anderson,Men's Football,180,75,21,6,Karoy Anderson
